OBJECTID,POP_2018,USETYPE,USETYPECOD,CITY,MAINUSE,TAZAREA,SUMACCIDEN,DEAD,SEVER_INJ,SLIGH_INJ,PEDESTRINJ,INJ0_19,INJ20_64,INJ65_,INJTOTAL,TOTDRIVERS,MOTORCYCLE,TRUCK,BICYCLE,PRIVATE,VEHICLE,Shape_Length,Shape_Area,CITYCODE,ACC_INDEX,YEARMONTH
5809,4113,מגורים,1,טבריה,מגורים,504887,6,0,1,9,0,5,5,0,10,11,2,1,0,7,11,3760.703917,504886.9416,6700,11.88384728,202012
5810,0,פנאי/טבע/ספורט,3,ביתר עילית,שטח פתוח,1623582,3,0,0,9,0,3,6,0,9,6,0,2,0,3,6,6247.275582,1623581.85,0,1.847766235,202012
5811,0,תעשיה/מסחר/מתקנים,4,פתח תקווה,תעשיה,324986,24,0,1,32,4,5,27,1,33,46,14,0,0,27,46,2479.603793,324985.9235,7900,73.84933505,202012
5812,8577,מגורים,1,ירושלים,מגורים,785288,55,0,11,111,14,26,76,18,122,109,10,0,0,90,109,4707.474916,785287.7723,3000,70.0379988,202012
5813,2992,מגורים,1,תל אביב -יפו,מגורים+ מכללה אקדמאית,352859,13,0,2,18,4,3,10,6,20,26,5,0,1,18,26,2515.006024,352859.0266,5000,36.84191136,202012
5814,810,מגורים,1,חיפה,מגורים,216508,7,0,1,10,2,0,9,2,11,12,1,0,0,11,12,2419.917525,216507.5505,4000,32.33136882,202012
5815,0,פנאי/טבע/ספורט,3,כפר יונה,שטח פתוח,2061026,21,0,4,36,1,6,32,2,40,44,5,1,1,30,44,8150.024395,2061026.41,168,10.18909999,202012
5816,13044,מגורים,1,חדרה,מגורים,1486356,39,1,5,50,24,20,28,8,56,55,4,2,1,46,55,5568.599317,1486355.806,6500,26.23866691,202012
5817,956,מגורים,1,צפרייה,מגורים,4310860,31,4,7,59,2,16,51,2,70,67,8,2,1,45,67,10659.34593,4310859.689,0,7.191140515,202012
5818,8351,מגורים,1,תל אביב -יפו,מגורים,304898,29,1,6,32,11,11,22,6,39,50,7,1,3,30,50,2273.155396,304897.5104,5000,95.11377575,202012
5819,6168,מגורים,1,אשקלון,מגורים,852833,20,0,2,23,12,5,12,6,25,31,1,0,0,25,31,6272.535196,852832.7194,7100,23.45125013,202012
5820,9675,מגורים,1,אשדוד,מגורים,767485,38,0,4,65,23,15,45,6,69,64,2,1,4,45,64,3464.7802,767485.2635,70,49.51236832,202012
5821,6023,מגורים,1,צפת,מגורים,960907,9,1,1,27,5,18,9,2,29,11,1,0,0,9,11,4107.863078,960907.3621,8000,9.366150939,202012
5822,4112,מגורים,1,בית שמש,מגורים,428122,7,0,1,10,3,4,7,0,11,10,0,0,0,9,10,3385.668183,428122.1798,2610,16.35047954,202012
5823,1730,מגורים,1,רמות השבים,מגורים,1173117,2,0,1,1,0,0,1,1,2,3,1,0,0,2,3,5171.107359,1173116.799,0,1.704859788,202012
5824,0,תעשיה/מסחר/מתקנים,4,מגדל תפן,תעשיה,2810513,5,0,0,11,0,2,9,0,11,8,0,0,0,7,8,7623.051678,2810512.781,1722,1.779034646,202012
5825,6059,מגורים,1,קדימה-צורן,מגורים,1367699,3,0,0,4,1,1,2,1,4,5,0,0,0,3,5,4999.284105,1367698.887,0,2.193465083,202012
5826,1241,מגורים,1,מעלה אפרים,מגורים,9169533,9,0,7,6,1,1,10,2,13,13,0,3,0,4,13,13012.57179,9169532.681,0,0.981511272,202012
5827,3442,מגורים,1,באר שבע,מגורים,243824,4,0,2,2,3,0,1,3,4,5,0,0,0,4,5,2130.719278,243823.7202,9000,16.40527594,202012
5828,15,מוסדי/ציבורי,2,רחובות,מתחם ציבורי+ מכללה אקדמאית,1424480,25,0,5,35,6,5,26,9,40,46,4,0,0,38,46,5886.833144,1424480.423,8400,17.55026396,202012
5829,873,מגורים,1,ירושלים,מסחר+ מתקן ספורט+ מגורים,345907,4,0,0,4,4,0,3,1,4,4,0,0,0,4,4,3131.920319,345907.2254,3000,11.56380183,202012
5830,623,מגורים,1,עין חצבה נאות הכיכר עין תמר,מגורים,193051715,10,4,10,16,0,9,20,1,30,18,4,4,0,7,18,75810.1052,193051714.8,0,0.051799592,202012
5831,11028,מגורים,1,רמת גן,מגורים,586145,101,0,10,111,40,11,82,26,121,168,40,2,7,93,168,3150.288361,586144.7822,8600,172.3123118,202012
5832,4524,מגורים,1,סואעד (חמרייה)* ראס עלי עדי הרדוף ח'ואלד,מגורים,23648222,16,2,2,41,1,8,33,3,45,34,0,0,0,29,34,33355.6331,23648221.95,0,0.676583635,202012
5833,1263,מגורים,1,כפר מונש מדרשת רופין,מגורים+ מכללה אקדמאית,3836728,20,1,4,42,3,12,33,2,47,39,0,1,1,32,39,10456.1448,3836728.057,0,5.212775052,202012
5834,6114,מגורים,1,כפר תבור שרונה שדמות דבורה כפר קיש,מגורים,99032476,50,4,11,90,1,21,72,12,105,100,4,6,0,73,100,72848.91517,99032475.77,0,0.504884882,202012
5835,4023,מגורים,1,פתח תקווה,מגורים,363677,16,0,3,20,1,3,16,3,23,32,4,0,4,16,32,2901.044242,363677.4219,7900,43.99508355,202012
5836,7763,מגורים,1,ירושלים,מגורים,942489,1,0,0,2,0,0,2,0,2,2,0,0,0,2,2,5332.481987,942489.4913,3000,1.061020341,202012
5837,0,מוסדי/ציבורי,2,תל אביב -יפו,בית עלמין,473250,8,1,2,9,2,1,7,4,12,13,1,1,0,10,13,3103.187754,473250.115,5000,16.90438457,202012
5838,2862,מגורים,1,חיפה,מגורים,338876,3,0,1,2,2,1,1,1,3,5,0,1,0,4,5,2288.719613,338875.578,4000,8.852795713,202012
5839,3019,מגורים,1,נתניה,מגורים,1029893,15,1,4,22,6,7,17,3,27,24,1,1,1,16,24,4047.2966,1029893.019,7400,14.56461982,202012
5840,6503,מגורים,1,עכו,מגורים,1128037,25,0,1,46,7,15,31,1,47,46,6,2,0,32,46,5517.501233,1128037.02,7600,22.16239361,202012
5841,1950,מגורים,1,קריית ענבים מעלה החמישה בית נקופה,מגורים,6255162,4,0,0,9,0,1,7,1,9,9,0,0,0,8,9,12641.1816,6255162.393,0,0.639471847,202012
5842,3412,מגורים,1,קריית אונו,מגורים,276717,13,0,0,17,4,2,10,4,17,23,2,0,1,18,23,2586.271836,276717.3269,2620,46.97940495,202012
5843,4880,מגורים,1,אעבלין,מגורים,3991720,36,3,3,102,2,21,79,8,108,76,0,3,0,61,76,11938.0802,3991720.469,529,9.018668644,202012
5844,12857,מגורים,1,אלעד,מגורים,395834,9,0,2,9,9,9,1,1,11,10,0,0,0,7,10,2452.880044,395833.9069,1309,22.73680381,202012
5845,0,פנאי/טבע/ספורט,3,קריית המודיעין,שטח פתוח,3383262,14,1,1,27,0,3,20,6,29,28,0,2,1,19,28,7235.386909,3383262.134,0,4.138018279,202012
5846,5090,מגורים,1,קריית שמונה,מגורים,3761635,37,0,2,79,12,19,54,7,81,65,1,1,1,49,65,8779.026574,3761634.816,2800,9.836148377,202012
5847,0,מוסדי/ציבורי,2,ירושלים,מתחם ציבורי,392434,7,0,0,11,1,0,10,0,11,13,2,0,0,9,13,3430.253806,392433.7509,3000,17.83739431,202012
5848,328,מגורים,1,כפר מלל,מגורים,583251,5,0,1,7,0,2,5,1,8,9,1,0,0,8,9,3452.291982,583250.5294,0,8.572638538,202012
5849,3353,מגורים,1,קריית מוצקין,מגורים,459956,2,0,1,2,1,1,0,2,3,3,0,0,0,0,3,3831.968727,459956.2173,8200,4.348242006,202012
5850,414,מגורים,1,תל אביב -יפו,מתקן ספורט+ מגורים,225338,42,0,7,41,16,1,37,10,48,73,15,1,5,42,73,1958.192146,225337.7205,5000,186.3866725,202012
5851,0,פנאי/טבע/ספורט,3,מועצה אזורית הני שמעון,שטח פתוח,3181904,1,2,0,2,2,1,3,0,4,1,0,0,0,1,1,8185.5727,3181903.941,0,0.314277238,202012
5852,851,מגורים,1,רמלה,מגורים,390593,22,0,1,70,2,15,49,7,71,46,1,2,0,34,46,2998.605963,390593.4617,8500,56.32461411,202012
5853,1079,מגורים,1,ירושלים,מגורים+ שטח פתוח,914084,94,1,15,155,29,32,117,16,171,169,15,2,4,121,169,4857.091997,914084.3181,3000,102.835188,202012
5854,0,תעשיה/מסחר/מתקנים,4,אורון מפעלי צין - ערבה,תעשיה,295062501,2,0,1,1,0,0,2,0,2,3,0,0,1,1,3,78646.15726,295062500.9,0,0.006778225,202012
5855,2148,מגורים,1,רמת גן,מגורים,373217,15,1,4,11,8,3,10,3,16,24,5,1,1,15,24,3147.375953,373217.1713,8600,40.19109526,202012
5856,3792,מגורים,1,קריית טבעון,מגורים,1680228,6,0,1,6,3,0,3,4,7,9,0,0,0,8,9,5880.771275,1680228.204,2300,3.570943943,202012
5857,2053,מגורים,1,בורגתה חניאל,מגורים,9858287,17,1,3,30,1,4,28,2,34,37,4,1,0,28,37,16556.43052,9858287.113,0,1.724437521,202012
5858,1850,מגורים,1,יזרעאל יעל אביטל פרזון מיטב,מגורים,20229999,38,0,9,126,2,32,97,6,135,80,8,3,0,54,80,30673.58117,20229999.23,0,1.878398511,202012
5859,1107,מגורים,1,מבשרת ציון,מגורים,379851,7,0,0,11,5,3,7,1,11,11,3,0,0,7,11,2811.339615,379850.7037,1015,18.42827846,202012
5860,798,תעשיה/מסחר/מתקנים,4,פתח תקווה,תעשיה,286653,22,0,1,28,9,3,22,3,29,38,6,2,1,20,38,2200.971556,286653.2371,7900,76.74784496,202012
5861,2544,מגורים,1,ירושלים,מגורים,209629,9,0,1,16,3,5,10,2,17,13,0,0,0,11,13,2420.908374,209629.3076,3000,42.93299114,202012
5862,5111,מגורים,1,תל אביב -יפו,מגורים,344020,16,0,3,17,10,4,11,3,20,26,4,0,1,16,26,2526.668056,344019.9356,5000,46.5089239,202012
5863,3222,מגורים,1,חיפה,מגורים,352639,13,0,0,19,4,3,10,6,19,27,3,0,0,24,27,3516.952224,352639.4383,4000,36.86489583,202012
5864,6350,מגורים,1,להבים,מגורים,5985964,5,0,0,9,0,0,8,1,9,10,1,0,0,9,10,11586.14428,5985963.992,1271,0.835287349,202012
5865,0,פנאי/טבע/ספורט,3,נתניה,ספורט,1323556,11,1,2,20,0,1,21,1,23,22,0,0,1,19,22,4767.352806,1323556.02,7400,8.310944153,202012
5866,0,עתידי/לא ידוע,5,חיזמא,לא ידוע,11310602,27,0,7,65,0,18,50,3,72,57,4,0,0,34,57,16892.65374,11310602.37,0,2.387140844,202012
5867,2095,מגורים,1,יהוד,מגורים,411678,12,0,4,13,4,11,2,2,17,19,0,1,1,15,19,2914.637042,411678.3127,0,29.14899509,202012
5868,5329,מגורים,1,אלעד,מגורים,347716,2,0,1,1,2,2,0,0,2,2,0,0,0,2,2,4159.637814,347715.7203,1309,5.751820451,202012
5869,7866,מגורים,1,אלפי מנשה,מגורים,9817813,23,2,8,38,1,8,34,6,48,40,5,0,0,27,40,20247.40516,9817812.599,0,2.342680595,202012
5870,0,מוסדי/ציבורי,2,מחנה שדה תימן,בסיס צבאי,45873703,11,0,2,21,0,0,21,2,23,20,0,1,0,16,20,39363.41368,45873702.59,0,0.239788796,202012
5871,5284,מגורים,1,ראשון לציון,מגורים,678283,22,0,5,39,7,10,29,4,44,51,7,1,0,34,51,4379.604903,678282.7612,8300,32.43483915,202012
5872,7131,מגורים,1,קצרין,מגורים,10402889,14,0,3,19,0,0,21,1,22,29,1,0,0,24,29,12708.1872,10402889.07,4100,1.345780004,202012
5873,5474,מגורים,1,ירושלים,מגורים,236796,40,0,3,58,12,8,43,7,61,79,10,3,2,52,79,1994.822057,236796.1171,3000,168.9217723,202012
5874,6558,מגורים,1,רעננה,מגורים+ מוסדי,975521,17,1,1,19,9,6,12,2,21,26,2,0,3,17,26,3944.624175,975520.5962,8700,17.42658538,202012
5875,0,פנאי/טבע/ספורט,3,קרית אונו,שטח פתוח,399364,17,1,4,28,2,5,20,5,33,34,4,0,1,24,34,2583.003228,399364.155,2620,42.56768262,202012
5876,514,מוסדי/ציבורי,2,באר שבע,אוניברסיטה+ בית חולים,866281,71,0,8,138,7,25,107,13,146,139,5,3,2,113,139,5669.724723,866280.5852,9000,81.95954892,202012
5877,6454,מגורים,1,כפר סבא,מגורים,525582,27,0,2,33,20,9,14,12,35,38,1,0,1,30,38,3063.395621,525581.8772,6900,51.37162232,202012
5878,2982,מגורים,1,ירושלים,מגורים,252361,2,1,0,1,1,0,1,1,2,8,0,0,0,7,8,3444.379639,252361.1934,3000,7.925154838,202012
5879,0,פנאי/טבע/ספורט,3,רמת גן,תיירות ונופש,1541312,40,0,6,53,1,4,49,6,59,83,18,1,1,52,83,5922.47714,1541311.964,8600,25.95191629,202012
5880,5358,מגורים,1,מגדל העמק,מגורים,1593940,8,0,0,13,3,3,10,0,13,18,2,0,0,16,18,6636.528489,1593939.887,874,5.019009498,202012
5881,2444,מגורים,1,"אל -עריאן 23% מבסמ""ה",מגורים,3388037,2,0,0,4,0,1,3,0,4,2,0,0,0,1,2,9133.163272,3388037.154,0,0.590312325,202012
5882,0,עתידי/לא ידוע,5,חלחול,לא ידוע,31951887,15,1,2,76,0,12,64,2,79,35,0,1,0,19,35,23620.25193,31951886.53,0,0.469455842,202012
5883,13814,מגורים,1,פתח תקווה,מגורים,724533,13,0,3,15,12,8,7,2,18,18,2,1,1,12,18,5148.573111,724532.8283,7900,17.94259199,202012
5884,0,מוסדי/ציבורי,2,ירושלים,מוסדות ציבור,236477,14,0,3,12,13,5,4,2,15,18,2,0,0,14,18,2470.35658,236477.1845,3000,59.20237486,202012
5885,5044,מגורים,1,תל אביב -יפו,מגורים,558338,87,0,21,86,19,2,84,20,107,162,31,3,12,81,162,2915.214169,558337.8212,5000,155.8195931,202012
5886,0,תעשיה/מסחר/מתקנים,4,ראש העין,תעשיה,595038,1,0,0,1,0,0,1,0,1,2,0,0,0,2,2,4791.881985,595038.0985,2640,1.680564939,202012
5887,4129,מגורים,1,מג'ד אל-כרום,מגורים,4714283,98,0,9,322,2,77,240,12,331,213,6,6,1,163,213,15239.37216,4714282.501,0,20.78789076,202012
5888,0,פנאי/טבע/ספורט,3,גבעת זאב,שטח פתוח,37017702,20,0,5,47,3,20,29,3,52,37,2,1,1,27,37,43991.98595,37017701.89,0,0.540282052,202012
5889,0,תעשיה/מסחר/מתקנים,4,יהוד,תעשיה,620624,11,0,1,16,3,2,14,1,17,20,1,1,0,14,20,3285.243455,620623.9394,0,17.72409704,202012
5890,0,פנאי/טבע/ספורט,3,עכו,שטח פתוח,871138,8,0,1,24,0,6,19,0,25,17,1,0,0,10,17,4535.145827,871138.0084,7600,9.183390003,202012
5891,5729,מגורים,1,יד רמבם גזר עזריה כפר שמואל בית חשמונאי,מגורים,18152383,55,3,19,115,1,18,112,7,137,121,3,11,2,84,121,25878.4915,18152383.28,0,3.02990522,202012
5892,1901,מגורים,1,"נתיב הגדוד תומר יפית משואה גלגל ייט""ב פצאל נירן נעמ""ה",מגורים,411943029,69,11,27,153,4,38,140,13,191,128,5,7,0,86,128,139134.0698,411943029.4,0,0.16749889,202012
5893,1739,מגורים,1,מולדה*,מגורים,27977020,6,2,4,27,0,4,27,2,33,12,0,0,0,9,12,22329.36144,27977020.47,0,0.214461726,202012
5894,1236,מגורים,1,נטור רמות,מגורים,90139374,9,1,0,30,0,13,15,2,31,16,0,1,0,12,16,54339.43451,90139373.96,0,0.099845379,202012
5895,0,מוסדי/ציבורי,2,ירושלים,קריית חינוך+ מכללה אקדמאית,439130,16,0,0,27,0,5,17,5,27,33,1,2,0,26,33,3995.480529,439130.1094,3000,36.43567964,202012
5896,3172,מגורים,1,הרצלייה,מגורים,215263,6,0,1,5,3,2,3,1,6,9,1,0,0,7,9,2771.888175,215262.9297,6400,27.87288108,202012
5897,10640,מגורים,1,אשדוד,מגורים,1079107,22,0,0,32,9,10,20,2,32,36,4,0,0,26,36,4304.547596,1079107.346,70,20.38722759,202012
5898,0,פנאי/טבע/ספורט,3,מועצה אזורית בני שמעון,שטח פתוח,1807905,43,0,3,91,0,10,82,2,94,88,2,5,0,59,88,6729.732412,1807904.536,0,23.78443558,202012
5899,0,תעשיה/מסחר/מתקנים,4,אור יהודה,תעשיה ומלאכה,292007,7,0,2,9,0,1,10,0,11,14,4,0,0,6,14,2487.869902,292007.0632,2400,23.97202807,202012
5900,3540,מגורים,1,חיפה,מגורים,631283,36,0,6,52,13,6,43,9,58,68,7,0,0,52,68,4040.087779,631283.0799,4000,57.02672177,202012
5901,7460,מגורים,1,ערערה,מגורים,3231726,47,2,7,134,5,42,95,6,143,106,5,8,0,76,106,11668.85487,3231726.325,637,14.54331215,202012
5902,0,עתידי/לא ידוע,5,בית פג'אר,לא ידוע,25394330,11,1,4,24,1,2,25,2,29,22,1,2,0,8,22,23989.17431,25394330.03,0,0.433167561,202012
5903,0,תעשיה/מסחר/מתקנים,4,לוד,תעשיה ומלאכה,782677,5,0,1,5,2,0,6,0,6,8,1,1,0,6,8,4061.732949,782676.7853,7000,6.38833133,202012
5904,10882,מגורים,1,ירושלים,מגורים,406610,67,1,11,87,29,23,69,7,99,105,10,2,3,62,105,3818.133448,406609.7539,3000,164.7770591,202012
5905,3666,מגורים,1,תל אביב -יפו,מגורים,265922,38,0,6,48,12,11,33,8,54,68,9,0,8,36,68,2164.999559,265921.8983,5000,142.8990456,202012
5906,3599,מגורים,1,קריית גת,מגורים,482611,4,0,1,7,1,1,4,3,8,6,0,0,0,6,6,2759.190354,482610.8462,2630,8.288248714,202012
5907,4530,מגורים,1,ראש העין,מגורים,421227,4,0,0,7,1,4,3,0,7,7,0,0,0,7,7,3100.359732,421226.7388,2640,9.496067441,202012
5908,9339,מגורים,1,מורן לוטם צביה כמון מכמנים סלמה כמאנה חוסנייה ראס אל-עין,מגורים,35876792,96,4,30,283,1,83,214,18,317,180,4,5,0,146,180,45316.49274,35876791.63,0,2.675824527,202012
5909,4613,מגורים,1,בת ים,מגורים,286795,60,0,9,70,24,13,46,16,79,104,17,1,3,68,104,2166.86322,286794.5376,6200,209.2086682,202012
5910,3463,מגורים,1,נהרייה,מגורים,376421,25,0,3,50,3,14,36,3,53,47,2,0,3,37,47,3537.649627,376420.7724,9100,66.4149981,202012
5911,1308,מגורים,1,נטעים גן שורק,מגורים,3732076,3,1,0,5,1,0,6,0,6,5,1,0,0,4,5,9687.159139,3732076.413,0,0.803842151,202012
5912,0,עתידי/לא ידוע,5,בית רימא,לא ידוע,23239035,1,0,0,3,0,0,3,0,3,2,0,0,0,2,2,21990.37167,23239035.15,0,0.043031047,202012
5913,1512,מגורים,1,עכו,מגורים,664197,24,2,3,46,7,14,32,4,51,41,2,0,0,35,41,3268.959897,664197.2255,7600,36.13385788,202012
5914,6,תעשיה/מסחר/מתקנים,4,רחובות,תעשיה,1160021,52,1,3,100,1,16,76,12,104,104,5,1,2,86,104,5553.555334,1160021.306,8400,44.82677469,202012
5915,3289,מגורים,1,ירושלים,מגורים+ מכללה אקדמאית,254279,6,1,0,6,2,1,5,1,7,11,0,0,0,10,11,2001.400625,254278.6787,3000,23.59612866,202012
5916,3604,מגורים,1,אשקלון,מגורים,299310,5,0,1,6,4,0,5,2,7,7,1,0,0,6,7,2979.244474,299310.002,7100,16.70508837,202012
5917,0,מוסדי/ציבורי,2,גליל ים,בסיס צבאי,998870,6,1,2,4,0,0,7,0,7,14,3,0,0,10,14,4410.033861,998870.1951,0,6.00678767,202012
5918,3461,מגורים,1,קריית אתא,מגורים,2356727,16,1,1,27,6,11,17,1,29,28,2,0,1,18,28,9333.162894,2356727.108,6800,6.789076546,202012
5919,7016,מגורים,1,אשדוד,מגורים,391109,19,0,1,26,9,10,17,0,27,29,5,0,1,16,29,2542.843084,391109.2113,70,48.57980768,202012
5920,2326,מגורים,1,באר שבע,מגורים,456494,10,0,0,16,2,3,12,0,16,18,1,0,0,12,18,2918.070066,456493.9889,9000,21.90609296,202012
5921,9983,מגורים,1,ג'לג'וליה,מגורים,1316637,4,0,0,6,0,0,6,0,6,7,0,1,0,4,7,6470.50225,1316637.367,627,3.038043136,202012
5922,0,תעשיה/מסחר/מתקנים,4,בני ברק,תעשיה,343462,3,0,1,3,0,2,2,0,4,7,3,0,0,2,7,2400.005826,343461.7687,6100,8.734590726,202012
5923,5654,מגורים,1,חיפה,מגורים,302366,28,1,7,25,21,7,16,9,33,39,4,2,1,24,39,2741.266039,302365.5249,4000,92.60300431,202012
5924,1156,מגורים,1,חגור,מגורים,4163528,63,1,5,128,0,22,96,16,134,130,6,4,1,105,130,11586.28725,4163527.514,0,15.13139818,202012
5925,12944,מגורים,1,באקה אל-גרביה,מגורים,3221759,7,0,0,13,1,7,6,0,13,15,0,1,0,12,15,8338.021673,3221758.818,0,2.172726141,202012
5926,0,עתידי/לא ידוע,5,לוד,שטח לדרכים,227576,6,1,4,6,5,4,5,2,11,10,2,1,0,5,10,3477.069073,227576.2314,7000,26.36481879,202012
5927,3617,מגורים,1,תל אביב -יפו,מגורים,422949,95,4,12,111,15,28,83,13,127,185,38,3,7,97,185,2692.068722,422949.3309,5000,224.6133695,202012
5928,4742,מגורים,1,חיפה,מגורים,462473,26,1,1,46,6,5,36,7,48,47,1,1,0,41,47,2753.1872,462472.6665,4000,56.21949822,202012
5929,4803,מגורים,1,אשקלון,מגורים,594806,11,0,0,23,6,4,14,4,23,18,1,0,0,15,18,3994.210938,594805.8338,7100,18.49342475,202012
5930,9372,מגורים,1,מודיעין-מכבים-רעות*,מגורים,1428355,16,0,4,17,8,4,12,5,21,25,1,0,0,22,25,4933.102236,1428355.248,1200,11.20169706,202012
5931,0,פנאי/טבע/ספורט,3,בית שמש,שטח פתוח,2872660,20,0,2,38,1,4,33,2,40,41,3,3,0,29,41,11801.76385,2872660.174,2610,6.962188355,202012
5932,4453,מגורים,1,אבו סנאן,מגורים,2999042,6,0,0,14,0,6,8,0,14,8,0,0,0,7,8,10903.58931,2999042.497,473,2.000638871,202012
5933,3667,מגורים,1,פתח תקווה,מגורים,291977,20,0,2,24,10,6,13,5,26,31,5,1,1,19,31,2771.657676,291976.7704,7900,68.49854612,202012
5934,5742,מגורים,1,עלי זהב ברוכין פדואל,מגורים,18721278,25,2,5,50,0,13,42,2,57,49,0,0,0,34,49,25866.5293,18721277.86,0,1.33537892,202012
5935,0,מוסדי/ציבורי,2,רחובות,אוניברסיטה,460283,6,0,1,6,2,1,5,1,7,10,4,0,0,5,10,2775.750017,460282.936,8400,13.03545862,202012
5936,0,פנאי/טבע/ספורט,3,סטף,פנאי ונופש,1709885,12,0,3,28,0,3,28,0,31,25,3,1,0,18,25,7079.463718,1709884.506,0,7.018015831,202012
5937,3919,מגורים,1,נועם איתן אבן שמואל אחוזם עוזה שלווה,מגורים,33896948,48,3,10,99,3,18,86,7,112,91,1,7,1,62,91,46732.55681,33896947.81,0,1.41605669,202012
5938,0,פנאי/טבע/ספורט,3,הרצלייה,תיירות ונופש,564700,4,0,1,3,4,0,1,3,4,4,0,0,0,4,4,4250.215008,564699.7726,6400,7.083407119,202012
5939,6112,מגורים,1,עספיא,מגורים,15154704,39,1,14,111,1,24,96,5,126,87,2,15,0,58,87,22490.9437,15154704.23,0,2.57345838,202012
5940,7864,מגורים,1,באר שבע,מגורים,905996,7,1,0,12,1,0,11,2,13,14,0,0,0,11,14,3814.594107,905995.9455,9000,7.726303427,202012
5941,0,עתידי/לא ידוע,5,אל ולג'ה,לא ידוע,1809838,1,0,0,1,0,0,1,0,1,3,0,0,0,3,3,8155.617718,1809838.46,0,0.552535641,202012
5942,363,מגורים,1,גבעת חן,מגורים,1356308,5,0,2,10,0,3,9,0,12,11,2,0,0,7,11,5735.360571,1356307.725,0,3.686478293,202012
5943,2695,מגורים,1,ירושלים,מגורים,421834,6,0,2,4,5,2,3,1,6,7,1,0,0,5,7,3499.473375,421833.9164,3000,14.22360455,202012
5944,3696,מגורים,1,תל אביב -יפו,מגורים,411542,4,0,1,5,5,2,2,2,6,4,0,0,0,2,4,2672.514515,411541.6264,5000,9.719542598,202012
5945,3108,מגורים,1,חיפה,מגורים,411977,2,0,0,6,1,2,4,0,6,4,0,0,0,3,4,4126.714035,411976.7782,4000,4.854639943,202012
5946,3235,מגורים,1,כפר סבא,מגורים,232418,2,0,0,2,2,1,0,1,2,2,0,0,0,2,2,2292.963121,232417.8884,6900,8.605185485,202012
5947,1992,מגורים,1,מעגן מיכאל,מגורים,6874324,10,0,1,17,0,1,17,0,18,21,2,2,0,17,21,14487.49188,6874324.111,0,1.45468849,202012
5948,313,תעשיה/מסחר/מתקנים,4,ירושלים,תעשיה,269840,22,0,3,27,7,5,22,2,30,37,10,2,1,20,37,2478.196834,269840.3723,3000,81.52979543,202012
