נבדק ואושר,סוג נכס,מהות עסקה,מקור,"ת""ח",חלקה,גוש,תאריך עסקה,עיר,רחוב,מספר,כניסה,דירה,מחיר מוצהר,מחיר מוערך,שטח ברוטו,שטח נטו,מגרש,חדרים,מחיר למר,מחיר לחדר,גלריה,מרפסת,קומה,קומות,דירות בבנין,מעלית,חניה,מחסן,גג,חצר,שנת בניה,זכויות בניה,אחוזי בניה,תפקוד הבנין,מהות הזכות,תפקוד היחידה  ,שומה חלקים
לא,דירת מגורים,דירה בבית קומות,רשות,22,50,7226,04/05/2004,תל אביב -יפו,טשרניחובסקי,14,,,"1,376,100","1,376,100",,120,,5,"11,468","275,220",,,5,6,12,,,,,,2001,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,50,7226,04/05/2004,תל אביב -יפו,טשרניחובסקי,14,,,"2,752,200","2,752,200",,90,,4,"30,580","688,050",,,6,7,12,,1,,,,2003,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,50,7226,03/05/2004,תל אביב -יפו,טשרניחובסקי,14,,,"367,040","367,040",,27,,1,"13,594","367,040",,,1,2,6,,,,,,1940,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,85,6911,03/05/2004,תל אביב -יפו,ברוק צבי,10,,,"940,540","940,540",,75,,3,"12,541","313,513",,,1,5,,,,,,,1955,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,2,281,6957,03/05/2004,תל אביב -יפו,עמוס,17,,0,"1,881,080","1,881,080",0,100,0,4,"18,811","470,270",0,,2,4,0,,1,0,0,0,2005,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,116,6911,29/04/2004,תל אביב -יפו,המליץ,2,,,"849,705","849,705",,66,,3,"12,874","283,235",,,1,3,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,45,32,7072,28/04/2004,תל אביב -יפו,שד ירושלים,32,,,"285,138","285,138",,52,,2.5,"5,483","114,055",,,1,,,,,,,,1956,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,59,301,6106,28/04/2004,תל אביב -יפו,תוספתא,7,,0,"846,216","846,216",0,45,0,2.5,"18,805","338,486",0,,4,4,0,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,11,57,6910,25/04/2004,תל אביב -יפו,הס משה,23,,,"301,554","301,554",,20,,1,"15,078","301,554",,,0,4,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,4,6910,25/04/2004,תל אביב -יפו,בן יהודה,18,,,"936,645","936,645",,80,,3,"11,708","312,215",,,4,4,8,,,,,,2004,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,52,52,6910,22/04/2004,תל אביב -יפו,הס משה,29,,,"969,476","969,476",,65,,3,"14,915","323,159",,,5,6,,,1,,,,1972,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,12,21,6911,22/04/2004,תל אביב -יפו,בוגרשוב,70,,,"663,085","663,085",,40,,2,"16,577","331,543",,,3,3,11,,,,,,1972,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,118,6911,20/04/2004,תל אביב -יפו,המליץ,6,,,"1,685,350","1,685,350",,74,,3,"22,775","561,783",,,5,5,10,,1,,41,,1997,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,57,6910,18/04/2004,תל אביב -יפו,הס משה,23,,,"360,000","360,000",,72,,3,"5,000","120,000",,,2,4,,,,,,,1936,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,2,67,6911,11/04/2004,תל אביב -יפו,ברנשטין כהן,12,,,"1,265,600","1,265,600",,119,,4,"10,635","316,400",,,1,4,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,39,7074,07/04/2004,תל אביב -יפו,נחל עוז,10,,0,"321,204","321,204",0,43,0,2.5,"7,470","128,482",0,,1,3,0,,0,0,0,0,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,102,6911,04/04/2004,תל אביב -יפו,טשרניחובסקי,32,,,"577,920","577,920",,54,,2.5,"10,702","231,168",,,0,3,,,,,,,1962,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,23,66,6910,04/04/2004,תל אביב -יפו,אידלסון,12,,,"846,563","846,563",,69,,3,"12,269","282,188",,,4,5,,,,,19,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,19,39,7074,01/04/2004,תל אביב -יפו,נחל עוז,6,,0,"316,960","316,960",0,44,0,2,"7,204","158,480",0,,2,4,48,,0,0,0,0,1960,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,14,15,7079,01/04/2004,תל אביב -יפו,בן זכאי,1,,,"459,108","459,108",,63,,3,"7,287","153,036",,,1,3,8,,,,,,2001,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,45,7017,31/03/2004,תל אביב -יפו,רזיאל,5,,,"1,044,000","1,044,000",,113,,4,"9,239","261,000",,,2,2,4,,,,,,1947,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,119,6911,31/03/2004,תל אביב -יפו,המליץ,8,,,"1,300,000","1,300,000",,70,,3.5,"18,571","371,429",,,2,5,9,,1,,,,2003,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,132,6911,28/03/2004,תל אביב -יפו,בוקי בן יגלי,2,,,"493,200","716,126",,53,,2.5,"13,512","286,450",,,3,4,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,53,52,6910,25/03/2004,תל אביב -יפו,הס משה,29,,,"746,295","746,295",,58,,2.5,"12,867","298,518",,,5,,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,120,7024,25/03/2004,תל אביב -יפו,שד ירושלים,98,,,"479,438","479,438",,60,,2,"7,991","239,719",,,2,3,4,,,,,,1959,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,23,52,6910,24/03/2004,תל אביב -יפו,הס משה,29,,,"753,003","753,003",,59,,2.5,"12,763","301,201",,,2,6,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,12,20,7072,24/03/2004,תל אביב -יפו,בן גמליאל,7,,,"247,555","247,995",,35,,1.5,"7,086","165,330",,,1,4,12,,,,,,1958,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,153,6911,21/03/2004,תל אביב -יפו,בוגרשוב,106,,,"403,470","403,470",,68,,3,"5,933","134,490",,,1,4,,,,,,,1970,,,מגורים,חכירה ממינהל 49 שנים,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,4,11,7226,16/03/2004,תל אביב -יפו,ביאליק,8,,,"1,367,620","1,367,620",,105,,4,"13,025","341,905",,,1,3,9,,,,,,1929,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,19,66,6910,15/03/2004,תל אביב -יפו,אידלסון,12,,,"562,625","562,625",,38,,2,"14,806","281,313",,,3,5,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,12,6913,15/03/2004,תל אביב -יפו,הס משה,9,,,"929,457","929,457",,61,,3,"15,237","309,819",,,2,4,15,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,40,82,7076,15/03/2004,תל אביב -יפו,שד ירושלים,67,,0,"248,160","248,160",0,41,0,2,"6,053","124,080",0,,4,4,0,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,2,16,7024,10/03/2004,תל אביב -יפו,שבטי ישראל,33,,,"113,332","113,332",,81,,2,"1,399","56,666",,,0,3,7,,,,21,18,1950,,,מגורים,בעלות בנכס מוגן,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,13,125,6911,09/03/2004,תל אביב -יפו,בוגרשוב,100,,,"504,448","504,448",,45,,2,"11,210","252,224",,,1,4,12,,,,,,1955,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,3,62,7016,02/03/2004,תל אביב -יפו,אוארבך,10,,,"852,340","852,340",,96,,3,"8,879","284,113",,,2,2,3,,,,,,1948,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,68,6910,01/03/2004,תל אביב -יפו,בן יהודה,6,,,"134,520","134,520",,60,,2,"2,242","67,260",,,0,4,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,15,15,7079,01/03/2004,תל אביב -יפו,בן זכאי,1,,,"394,290","394,290",,63,,3,"6,259","131,430",,,1,3,8,,,,,,2001,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,19,15,7079,01/03/2004,תל אביב -יפו,בן זכאי,1,,,"414,180","414,180",,63,,3,"6,574","138,060",,,2,3,8,,,,,,2001,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,13,74,6911,25/02/2004,תל אביב -יפו,שניאור זלמן,5,,,"521,469","521,469",,35,,1,"14,899","521,469",,,0,4,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,46,7226,24/02/2004,תל אביב -יפו,רבנו תם,6,,,"664,540","664,540",,55,,2.5,"12,083","265,816",,,3,3,6,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,11,43,6911,23/02/2004,תל אביב -יפו,בר כוכבא,3,,,"847,590","847,590",,59,,2.5,"14,366","339,036",,,3,3,12,,,,,,1958,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,11,134,6911,22/02/2004,תל אביב -יפו,המלך ג''ורג'',41,,,"676,086","676,086",,17,,1,"39,770","676,086",,,2,3,,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,14,166,7024,18/02/2004,תל אביב -יפו,שד ירושלים,107,,,"355,200","355,200",,76,,3,"4,674","118,400",,,3,4,,,,,,,1940,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,18,80,7074,15/02/2004,תל אביב -יפו,הגיחון,8,,0,"270,657","270,657",0,45,0,2,"6,015","135,329",0,,0,4,0,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,35,6910,09/02/2004,תל אביב -יפו,פינסקר,25,,,"409,999","409,999",,75,,3.5,"5,467","117,143",,,1,4,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,0.5
לא,דירת מגורים,דירה בבית קומות,רשות,27,21,7074,08/02/2004,תל אביב -יפו,נחל הבשור,3,,0,"339,468","339,468",0,47,0,3,"7,223","113,156",0,,3,5,40,,0,0,0,0,1961,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,91,7024,05/02/2004,תל אביב -יפו,הוגו ויקטור,24,40,,"1,209,870","1,209,870",,120,,3,"10,082","403,290",,,0,1,1,,,,,,1927,,,מגורים,בעלות,בית בודד,1
לא,דירת מגורים,דירה בבית קומות,רשות,3,39,7034,03/02/2004,תל אביב -יפו,המגיד מדובנא,6,,0,"144,810","144,810",0,100,0,2.5,"1,448","57,924",0,,0,2,4,,0,0,0,0,1960,,,מגורים,בעלות בנכס מוגן,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,25,68,6910,03/02/2004,תל אביב -יפו,בן יהודה,6,,,"378,760","378,760",,37,,1.5,"10,237","252,507",,,3,5,,,,,,,2004,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,9,6913,02/02/2004,תל אביב -יפו,הס משה,3,,,"808,740","808,740",,65,,3,"12,442","269,580",,,1,4,16,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,38,301,6106,29/01/2004,תל אביב -יפו,תוספתא,9,,0,"695,000","695,000",0,45,0,2.5,"15,444","278,000",0,,1,3,0,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,14,5,6910,21/01/2004,תל אביב -יפו,בן יהודה,18,,,"477,576","477,576",,31,,2,"15,406","238,788",,,3,5,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,15,66,6910,21/01/2004,תל אביב -יפו,אידלסון,12,,,"397,980","397,980",,34,,2,"11,705","198,990",,,1,5,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,25,68,6910,15/01/2004,תל אביב -יפו,בן יהודה,6,,,"375,275","375,275",,36,,1.5,"10,424","250,183",,,3,5,,,,,,,2004,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,33,16,7072,15/01/2004,תל אביב -יפו,שד ירושלים,26,,,"264,900","264,900",,42,,2,"6,307","132,450",,,3,4,24,,,,,,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,29,26,7241,13/01/2004,תל אביב -יפו,מוצא,14,,0,"471,280","471,280",0,60,0,3,"7,855","157,093",0,,3,4,8,,0,0,0,0,1973,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,25,68,6910,13/01/2004,תל אביב -יפו,בן יהודה,6,,,"373,575","373,575",,35,,1.5,"10,674","249,050",,,4,5,,,,,,,2004,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,45,6913,12/01/2004,תל אביב -יפו,אידלסון,27,,,"1,078,218","1,078,218",,87,,3.5,"12,393","308,062",,,2,6,24,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,156,7024,06/01/2004,תל אביב -יפו,עזה,44,,,"50,454","50,454",,46,,4,"1,097","12,614",,,0,1,1,,,,,,1960,,,מגורים,בעלות בנכס מוגן,בית בודד,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,62,6214,04/01/2004,תל אביב -יפו,ארבע ארצות,21,,0,"798,934","798,934",0,58,0,2.5,"13,775","319,574",0,,2,3,11,,0,0,0,0,1946,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,125,7024,01/01/2004,תל אביב -יפו,אנגלו מיכאל,40,,,"297,772","297,772",,67,,3,"4,444","99,257",,,2,3,3,,,,,,1940,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,10,6910,31/12/2003,תל אביב -יפו,חובבי ציון,3,,,"1,107,887","1,107,887",,76,,3.5,"14,577","316,539",,,2,4,,,,,,,1969,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,,רשות,8,49,6911,31/12/2003,תל אביב -יפו,ברוק צבי,7,,,"996,223","996,223",,74,,3,"13,462","332,074",,,2,3,12,,,,,,1959,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,161,6911,30/12/2003,תל אביב -יפו,ברנשטין כהן,1,,,"886,650","886,650",,87,,3.5,"10,191","253,329",,,2,3,,,,,,,1988,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,24,66,6910,29/12/2003,תל אביב -יפו,אידלסון,12,,,"851,760","851,760",,57,,3,"14,943","283,920",,,4,,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,51,52,6910,28/12/2003,תל אביב -יפו,הס משה,29,,,"764,050","764,050",,56,,2.5,"13,644","305,620",,,5,6,,,,,,,1970,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,3,9018,25/12/2003,תל אביב -יפו,קדם,57,,0,"938,690","938,690",0,95,0,3,"9,881","312,897",0,,2,5,11,,0,0,0,0,2003,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,70,52,6910,24/12/2003,תל אביב -יפו,הס משה,29,,,"873,200","873,200",,70,,4,"12,474","218,300",,,7,7,,,,,44,,1974,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,17,3,7241,18/12/2003,תל אביב -יפו,מחל,88,,0,"580,350","580,350",0,81,0,4,"7,165","145,088",0,,1,4,33,,0,0,0,0,1981,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,40,7071,18/12/2003,תל אביב -יפו,שמעון הצדיק,19,,,"118,260","118,260",,140,,4,845,"29,565",,,1,2,,,,,,,1940,,,מגורים,בעלות בנכס מוגן,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,68,6910,16/12/2003,תל אביב -יפו,בן יהודה,6,,,"100,000","100,000",,11,,,"9,091",,,,0,3,,,,,,,1935,,,מסחרי ומגורים,בעלות,,1
לא,דירת מגורים,דירה בבית קומות,רשות,21,66,6910,16/12/2003,תל אביב -יפו,אידלסון,12,,,"567,970","567,970",,33,,2,"17,211","283,985",,,3,5,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,120,7024,16/12/2003,תל אביב -יפו,שד ירושלים,98,,,"330,000","330,000",,59,,3,"5,593","110,000",,,2,3,4,,,,,,1953,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,12,66,6910,15/12/2003,תל אביב -יפו,אידלסון,12,,,"544,000","544,000",,40,,2,"13,600","272,000",,,1,5,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,35,6910,14/12/2003,תל אביב -יפו,פינסקר,25,,,"817,284","817,284",,75,,3,"10,897","272,428",,,2,5,,,,,,,1956,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,25,6910,14/12/2003,תל אביב -יפו,חברון,5,,,"540,462","540,462",,25,,2,"21,618","270,231",,,2,3,,,,,,,1961,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,14,7043,01/12/2003,תל אביב -יפו,קדם,169,,0,"1,234,320","1,234,320",0,10,0,3,"123,432","411,440",0,,3,4,7,,0,0,0,0,2003,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,52,6910,25/11/2003,תל אביב -יפו,הס משה,29,,,"926,532","926,532",,65,,3,"14,254","308,844",,,1,6,,,,,,,1972,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,78,7226,24/11/2003,תל אביב -יפו,המכבי,9,,,"359,440","359,440",,40,,2,"8,986","179,720",,,1,,,,,,,,1944,,,מגורים,בעלות,קוטג' חד-משפחתי,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,15,7072,17/11/2003,תל אביב -יפו,רבן גמליאל,6,,,"916,515","916,515",,88,,3,"10,415","305,505",,,1,2,2,,,,95,,1948,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,35,6910,16/11/2003,תל אביב -יפו,פינסקר,25,,,"797,208","797,208",,100,,3,"7,972","265,736",,,3,3,13,,,,,,1956,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,15,6910,12/11/2003,תל אביב -יפו,חובבי ציון,9,,,"553,945","553,945",,55,,2.5,"10,072","221,578",,,0,4,,,,,,,1940,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,13,7017,11/11/2003,תל אביב -יפו,בן זומא,1,,,"195,000","195,000",,32,,2,"6,094","97,500",,,2,3,10,,,,,,1948,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,0,52,7000,10/11/2003,תל אביב -יפו,יפת,207,,0,"78,212","119,620",0,57,0,2,"2,099","59,810",0,,3,4,12,,0,0,0,0,1971,,,מגורים,בעלות בנכס מוגן,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,8,9,6911,06/11/2003,תל אביב -יפו,בר כוכבא,3,,,"822,402","822,402",,63,,2.5,"13,054","328,961",,,3,3,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,22,6911,06/11/2003,תל אביב -יפו,בוגרשוב,72,,,"741,510","741,510",,68,,3,"10,905","247,170",,,2,3,,,,,,,1975,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,11,66,6910,04/11/2003,תל אביב -יפו,אידלסון,12,,,"537,480","537,480",,50,,2,"10,750","268,740",,,1,5,,,,,,,1935,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,1027,7075,04/11/2003,תל אביב -יפו,יפת,175,,0,"120,933","120,933",0,90,0,5,"1,344","24,187",0,,1,4,16,,0,0,0,0,1975,,,מגורים,בעלות,דירה בבית קומות,0.44
לא,דירת מגורים,דירה בבית קומות,רשות,2,53,6911,29/10/2003,תל אביב -יפו,טרומפלדור,42,,,"730,458","730,458",,75,,3,"9,739","243,486",,,3,3,,,,,,,1945,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,10,225,6106,19/10/2003,תל אביב -יפו,שטיינמן אליעזר,15,,0,"1,256,803","1,256,803",0,78,0,3.5,"16,113","359,087",0,,3,5,12,,0,0,0,0,1995,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,71,54,7075,15/10/2003,תל אביב -יפו,סהרון,28,,0,"335,160","335,160",0,62,0,2.5,"5,406","134,064",0,,4,4,80,,0,0,0,0,1964,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,69,2,7241,11/10/2003,תל אביב -יפו,צלילי חנינא,42,,0,"353,680","353,680",0,48,0,2,"7,368","176,840",0,,0,4,102,,0,0,0,0,1966,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,198,7000,09/10/2003,תל אביב -יפו,יפת,185,,0,"445,713","445,713",0,87,0,4,"5,123","111,428",0,,1,4,12,,0,0,0,0,1970,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,1020,7018,02/10/2003,תל אביב -יפו,יפת,15,,0,"624,996","624,996",0,54,0,3,"11,574","208,332",0,,1,3,29,,1,0,0,0,1997,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,1,133,7024,01/10/2003,תל אביב -יפו,למרטין,16,,,"111,580","111,580",,111,,4.5,"1,005","24,796",,,0,2,,,,,,,1960,,,מגורים,בעלות בנכס מוגן,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,4,29,7074,25/09/2003,תל אביב -יפו,נחל עוז,29,,0,"329,596","329,596",0,35,0,3,"9,417","109,865",0,,1,4,48,,0,0,0,0,1960,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,43,12,7075,22/09/2003,תל אביב -יפו,פיקוס,24,,0,"178,160","334,050",0,54,0,2,"6,186","167,025",0,,2,4,0,,0,0,0,0,1963,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,32,26,7074,17/09/2003,תל אביב -יפו,נחל עוז,21,,0,"403,110","403,110",0,65,0,3,"6,202","134,370",0,,3,4,8,,0,0,0,0,1971,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,9,69,7016,17/09/2003,תל אביב -יפו,אוארבך,3,,,"627,900","627,900",,48,,2,"13,081","313,950",,,1,3,36,,,,,,1950,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,61,12,7075,16/09/2003,תל אביב -יפו,פיקוס,28,,0,"336,375","336,375",0,41,0,2,"8,204","168,188",0,,4,5,17,,0,0,0,0,1960,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,20,28,7241,16/09/2003,תל אביב -יפו,מעפילי אגוז,7,,0,"405,900","405,900",0,50,0,2.5,"8,118","162,360",0,,1,4,86,,0,0,0,0,1980,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,24,4,7241,11/09/2003,תל אביב -יפו,מחל,11,,0,"491,370","491,370",0,48,0,3.5,"10,237","140,391",0,,3,5,17,,0,0,0,0,1966,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,6,154,6911,09/09/2003,תל אביב -יפו,טשרניחובסקי,26,,,"968,093","968,093",,74,,4,"13,082","242,023",,,2,4,,,,,,,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,67,52,6910,08/09/2003,תל אביב -יפו,הס משה,29,,,"780,500","780,500",,56,,2.5,"13,938","312,200",,,6,7,,,,,,,1971,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,5,220,7000,08/09/2003,תל אביב -יפו,יפת,211,,0,"490,600","490,600",0,10,0,4,"49,060","122,650",0,,3,4,8,,0,0,0,0,1979,,,מגורים,בעלות כפופה לחכירה,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,7,62,6214,07/09/2003,תל אביב -יפו,ארבע ארצות,21,,0,"680,850","680,850",0,50,0,2,"13,617","340,425",0,,2,3,0,,0,0,0,0,1960,,,מגורים,בעלות,דירה בבית קומות,1
לא,דירת מגורים,דירה בבית קומות,רשות,14,24,6911,07/09/2003,תל אביב -יפו,בוגרשוב,76,,,"533,040","533,040",,46,,2,"11,588","266,520",,,2,4,12,,,,,,1955,,,מגורים,בעלות,דירה בבית קומות,1
